StockCode,Description,UnitPrice
35004C,SET OF 3 COLOURED  FLYING DUCKS,7.8500000000000005
35004G,SET OF 3 GOLD FLYING DUCKS,6.07280487804878
35004P,SET OF 3 PINK FLYING DUCKS,6.940227272727273
35004S,SET OF 3 SILVER FLYING DUCKS,7.0665625
35015,JACOBS LADDER SMALL,0.09128205128205129
35051B,PINK BEADED CONE CHRISTMAS,0.42
35071,ASSORTED SANTA CHRISTMAS DECORATION,2.084285714285714
35085E,IVORY ROSE LAMPSHADE,1.1666666666666667
35095A,BLUE VICTORIAN FABRIC OVAL BOX,0.6371686746987951
35095B,RED VICTORIAN FABRIC OVAL BOX,0.6162146892655367
35096A,BLUE VICTORIAN FABRIC HEART BOX,0.6742
35096B,RED VICTORIAN FABRIC HEART BOX,0.46759999999999996
35160,BUDDHA INCENSE HOLDER ASSORTED,0.8171428571428571
35233,PASTA ENAMEL/BRASS CONTAINER,3.75
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,8.49
35241,ENAMEL BLUE RIM BISCUIT BIN,6.013455882352941
35265,COLOURFUL FLOWER FRUIT BOWL,3.453125
35271S,GOLD PRINT PAPER BAG,0.23399999999999999
35400,WOODEN BOX ADVENT CALENDAR,10.303952991452991
35443,RASTA IN BATH W SPLIFF ASHTRAY,0.85
35471A,SET OF 3 BIRD L.BLUE FEATHER,1.6051724137931036
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,1.2321787709497207
35537,CANDLE RING W/CLEAR BEADS,0.42
35591T,TURQUOISE CHRISTMAS TREE,1.25
35594,WOODEN CHRISTMAS TREE 3 HANGING,0.984
35596,WOOD XMAS TREE 9 FIG SHELVES,0.85
35597A,DUSTY PINK CHRISTMAS TREE 30CM,1.25
35597B,BLACKCHRISTMAS TREE 30CM,1.5514285714285714
35597D,PINK/WHITE CHRISTMAS TREE 30CM,0.5825
35598A,DUSTY PINK CHRISTMAS TREE 60CM,2.9500000000000006
35598B,BLACK CHRISTMAS TREE 60CM,2.5542105263157895
35598C,WHITE CHRISTMAS TREE 60CM,2.9500000000000006
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1.62875
35599B,BLACK CHRISTMAS TREE 120CM,5.7886274509803926
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,4.718461538461539
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,7.084615384615384
35603B,S/16 BLACK SHINY/MAT BAUBLES,0.98
35603C,SET/16 WHITE SHINY & MATT BAUBLES,0.6888
35607A,PINK FLUFFY CHRISTMAS DECORATION,0.33129032258064517
35607B,BLACK FEATHER CHRISTMAS DECORATION,0.2788235294117647
35609A,PINK FEATHER CHRISTMAS DECORATION,0.8216666666666667
35610A,PINK CHRISTMAS FLOCK DROPLET,1.5366666666666664
35610B,BLACK CHRISTMAS FLOCK DROPLET,1.1314285714285715
35610C,WHITE CHRISTMAS FLOCK DROPLET,1.46875
35611B,BLACK ASSORTED DROPLET DECORATION,2.23
35631B,BLUE GREEN CHRISTMAS HANGING BALL,0.19
35633B,BLUE TINSEL GARLAND,0.19000000000000003
35637A,IVORY STRING CURTAIN WITH POLE,6.161851851851852
35637C,PINK STRING CURTAIN WITH POLE,6.51
35638A,PINK AND BLACK STRING CURTAIN,3.9499999999999997
35638B,PINK/BLUE STRING CURTAIN,6.6036363636363635
35644,PAIR PINK/BLACK COATHANGERS,1.95
35645,VINTAGE BEAD PINK JEWEL BOX,5.501764705882353
35646,VINTAGE BEAD PINK EVENING BAG,2.324245283018868
35647,VINTAGE BEAD PINK SHADE,1.7655999999999998
35648,VINTAGE BEAD PINK PURSE,1.7530405405405405
35649,VINTAGE BEAD COSMETIC BAG,3.0605555555555557
35650,VINTAGE BEAD PINK JEWEL STAND,4.95
35651,VINTAGE BEAD PINK SCARF,3.3950769230769233
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,3.625
35653,VINTAGE BEAD NOTEBOOK,3.7116814159292035
35654,VINTAGE BEAD FILLED PINK CUSHION,4.95
35751C,PURPLE CURRENT CANDLE RING,0.47
35751D,PINK CURRENT CANDLE RING,0.19
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,3.776875
35809A,ENAMEL PINK TEA CONTAINER,2.5698404255319147
35809B,ENAMEL BLUE RIM TEA CONTAINER,2.5727272727272728
35810A,ENAMEL PINK COFFEE CONTAINER,2.344277456647399
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,2.2398571428571428
35811A,ENAMEL PINK SUGAR CONTAINER,2.904235294117647
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",1.6866666666666665
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",1.1171428571428572
35816B,"ACRYLIC JEWEL ANGEL,BLUE",1.4000000000000001
35816P,"ACRYLIC JEWEL ANGEL,PINK",1.1433333333333333
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",2.6999999999999997
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",1.5945454545454545
35818B,"ACRYLIC JEWEL ICICLE, BLUE",1.1527272727272726
35818C,"ACRYLIC JEWEL ICICLE, CLEAR",3.43
35818P,"ACRYLIC JEWEL ICICLE, PINK",0.9732
35819B,"ACRYLIC HANGING JEWEL,BLUE",0.712
35819P,"ACRYLIC HANGING JEWEL,PINK",0.5042857142857143
35821B,"JEWELLED DECORATION,BLUE",0.38000000000000006
35821P,"JEWELLED DECORATION,PINK",2.95
35822B,"ACRYLIC BEAD CHAIN, BLUE",0.38
35822P,"ACRYLIC BEAD CHAIN, PINK",0.38
35823P,"ACRYLIC BEAD GARLAND,PINK",2.95
35824B,"HANGING FLOWERS+MIRROR,BLUE",0.8133333333333334
35824C,"HANGING FLOWERS+MIRROR,CLEAR",0.935
35824P,"HANGING FLOWERS+MIRROR,PINK",0.75
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,3.7193264248704665
35833G,4 GOLD FLOCK CHRISTMAS BALLS,1.657058823529412
35833P,4 PINK FLOCK CHRISTMAS BALLS,2.33578125
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,0.85
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,1.175
35838B,S/6 SILVER ORNAMENETAL CANDLE,0.85
35840,FLAT GLASS  BAUBLE WHITE FLOCK,3.516666666666667
35909A,RABBIT EASTER DECORATION,2.95
35909B,PINK FLOWERS RABBIT EASTER,2.95
35910A,MULTICOLOUR EASTER RABBIT,1.9499999999999997
35910B,PINK FLOWERS RABBIT EASTER,2.515
35911A,MULTICOLOUR RABBIT EGG WARMER,1.5051546391752577
35911B,PINK/FLOWER RABBIT EGG WARMER,1.50125
35912B,WHITE/PINK CHICK DECORATION,1.8506666666666667
35913B,WHITE/PINK CHICK EASTER DECORATION,1.065217391304348
35914,PINK CHICK EGG WARMER + EGG CUP,1.637758620689655
35915A,CREAM KNITTED HEN,1.27
35915B,BLUE KNITTED HEN,1.2102941176470587
35915C,PEACH KNITTED HEN,1.3530487804878046
35916A,YELLOW FELT HANGING HEART W FLOWER,1.0156818181818181
35916B,BLUE FELT HANGING HEART W FLOWER,0.9663043478260869
35916C,PINK FELT HANGING HEART W FLOWER,1.220952380952381
35918B,BLUE FLORIBUNDA EGG WARMER,1.25
35920,FOUR RABBIT EASTER DECORATIONS,1.6679166666666667
35921,EASTER BUNNY HANGING GARLAND,2.7972549019607844
35922,EASTER BUNNY WREATH,7.053243243243244
35923,CANDY HEART HANGING DECORATION,1.2613793103448274
35924,HANGING FAIRY CAKE DECORATION,2.7007389162561575
35930,PINK HEART CHRISTMAS DECORATION,0.38
35931,PINK STAR CHRISTMAS DECORATION,0.48466666666666663
35932,PINK CHRISTMAS TREE DECORATION,0.537
35933,PINK STOCKING CHRISTMAS DECORATION,0.6982142857142858
35936,CERISE+GOLD CHRISTMAS TREE DEC,0.38
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,0.38
35945,GOLD CHRISTMAS STOCKING DECORATION,1.95
35950,FOLKART HEART CHRISTMAS DECORATIONS,1.25
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1.1871739130434782
35953,FOLKART STAR CHRISTMAS DECORATIONS,0.7854716981132076
35954,SMALL FOLKART STAR CHRISTMAS DEC,1.2202678571428571
35955,SMALL FOLKART CHRISTMAS TREE DEC,0.374
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1.2234
35958,FOLKART ZINC STAR CHRISTMAS DEC,0.9695180722891567
35961,FOLKART ZINC HEART CHRISTMAS DEC,1.1426893353941265
35962,12 ASS ZINC CHRISTMAS DECORATIONS,2.8146391752577316
35963,FOLKART ZINC CLIP ON ANGEL WINGS,0.38
35964,FOLKART CLIP ON STARS,1.1159701492537313
35965,FOLKART HEART NAPKIN RINGS,3.2843428571428572
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.6815384615384615
35967,FOLK ART METAL STAR T-LIGHT HOLDER,0.7622123893805309
35968,FOLK ART METAL HEART T-LIGHT HOLDER,0.6833750000000001
35969,FOLKART CROWN TABLE DECORATIONS,1.9160526315789475
35970,ZINC FOLKART SLEIGH BELLS,2.2531703910614524
35971,ROSE FOLKART HEART DECORATIONS,1.7818942731277534
35972,DAISY FOLKART HEART DECORATION,1.7579545454545453
35973,GERANIUM FOLKART HEART DECORATION,1.25
35974,S/6 CHRISTMAS TREE PLACE SETTING,3.75
35976B,WHITE SCANDINAVIAN HEART CHRISTMAS,1.25
35979,SIX STRING SCANDINAVIAN HEART DECS,3.7653333333333334
35980B,RED TOP SCANDINAVIAN HEART,0.38
35980C,REDWHITE STRIPE SCANDINAVIAN HEART,0.453
35981C,WHITE SNOW SCANDINAVIAN STOCKING,0.6566666666666667
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,0.8748214285714286
35995,SET/6 BLACK GLITTER REINDEER CANDLE,0.756
35999,S/6 SCANDINAVIAN HEART T-LIGHT,2.55
37112,YELLOW BIRDS FELT DES FOODCOVER,3.75
37326,FAIRY DESIGN MUGS,2.3049999999999997
37327,ASSTD MULTICOLOUR CIRCLES MUG,1.6285869565217392
37330,SPOTS MUG,2.2625806451612904
37333,"RETRO ""TEA FOR ONE""",6.922586206896551
37340,MULTICOLOUR SPRING FLOWER MUG,3.292822966507177
37342,SPOTTY COFFEE CUP & SAUCER,2.074962962962963
37343,SPOTS DESIGN MUG W PINK INSIDE,2.0845192307692306
37345,ASSTD HEARTS DESIGN MUGS,4.038888888888889
37348,SET OF 4 PASTEL STACKING MUGS,2.55
37351,ORANGE FLOWER MUG,3.7536363636363634
37352,BIRD IN TREE MUG,1.10625
37370,RETRO COFFEE MUGS ASSORTED,5.416368932038835
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,7.6
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,0.8833333333333333
37399,"ASS RETROSPOOF MUGS,SPORTS",0.9733333333333333
37408,ASSORTED DESIGN GEISHA GIRL MUGS,1.25
37409,ASSORTED DESIGN FLOWER MUGS,0.85
37410,BLACK AND WHITE PAISLEY FLOWER MUG,7.371470588235294
37413,ICON MUG REVOLUTIONARY,0.4107228915662651
37422,WHITE WITH BLACK CATS BOWL,1.3546575342465754
37423,WHITE WITH BLACK CATS PLATE,1.3129577464788733
37424,WHITE WITH BLACK CATS MUG,1.2731192660550457
37432,MUG PINK AND PURPLE ARABIC DESIGN,0.65
37438,FUNKY FLOWER COFFEE POT,3.75
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,4.9843636363636366
37444A,YELLOW BREAKFAST CUP AND SAUCER,3.1260000000000003
37444B,BLUE BREAKFAST CUP AND SAUCER,3.6879310344827587
37444C,PINK BREAKFAST CUP AND SAUCER,4.5520000000000005
37446,MINI CAKE STAND WITH HANGING CAKES,1.8493424036281179
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1.9467848101265823
37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.7897719298245613
37449,CERAMIC CAKE STAND + HANGING CAKES,10.928433515482697
37450,CERAMIC CAKE BOWL + HANGING CAKES,3.408894117647059
37451,CERAMIC CAKE TEAPOT WITH CHERRY,4.483333333333333
37461,FUNKY MONKEY MUG,1.6062886597938144
37462B,"PET MUG, BUDGIE",0.7442424242424241
37462E,"PET MUG, GOLDFISH",0.6406896551724137
37464,ROBOT MUG IN DISPLAY BOX,1.7680722891566265
37467,PIG MUG IN TWO COLOUR DESIGNS,2.58890625
37468,HARDMAN MUG 3 ASSORTED,1.422857142857143
37471,MULTICOLOUR DOTS PLATE,3.336363636363636
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,10.812222222222221
37475,SET/4 COLOURFUL MIXING BOWLS,10.565833333333332
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,11.156538461538462
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",3.75
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",3.75
37479B,CUBIC MUG FLOCK BLUE ON BROWN,3.110625
37479P,CUBIC MUG FLOCK PINK ON BROWN,2.251714285714286
37481,CUBIC MUG TEATIME CAKES,2.55
37482B,CUBIC MUG BLUE POLKA DOT,6.406000000000001
37482P,CUBIC MUG PINK POLKA DOT,4.350697674418605
37483,ENGLISH ROSE MUG IN GIFT BOX,2.4669230769230768
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,6.75
37485,ENGLISH ROSE TEA SET IN GIFT BOX,4.5975
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,0.29
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,1.6700000000000002
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,1.2283333333333333
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,1.0323529411764707
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,1.5541666666666665
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,0.7614285714285715
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,2.6915384615384617
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,2.3
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,2.163
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,2.696923076923077
37492A,YELLOW RED FLOWER PIGGY BANK,4.305833333333333
37492B,BLUE YELLOW FLOWER PIGGY BANK,3.7274000000000003
37492C,GREEN BLUE FLOWER PIGGY BANK,3.8423076923076924
37492D,PURPLE GREEN FLOWER PIGGY BANK,4.1070370370370375
37494A,FAIRY CAKE CERAMIC BUTTER DISH,4.478245614035088
37495,FAIRY CAKE BIRTHDAY CANDLE SET,4.097307692307693
37500,TEA TIME TEAPOT IN GIFT BOX,9.142747252747252
37501,TEA TIME TEA SET IN GIFT BOX,7.284864864864865
37502,TEA TIME MUG IN GIFT BOX,3.3093103448275865
37503,TEA TIME CAKE STAND IN GIFT BOX,11.697153558052435
37506,NEW ENGLAND MILK JUG W GIFT BOX,5.950000000000001
37508,NEW ENGLAND CERAMIC CAKE SERVER,2.60695652173913
37509,NEW ENGLAND MUG W GIFT BOX,2.55
40001,WHITE BAMBOO RIBS LAMPSHADE,1.0287878787878786
40002,WHITE BAMBOO RIBS LAMPSHADE,0.85
40003,WHITE BAMBOO RIBS LAMPSHADE,1.4641791044776118
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,0.8499999999999999
40016,CHINESE DRAGON PAPER LANTERNS,1.9042857142857144
40018E,TEA TIME PAPER LANTERNS,2.8451851851851853
40018F,CHERRY DESIGN PAPERLANTERNS,2.275655737704918
40046A,RED DAISY PAPER LAMPSHADE,1.7974193548387096
40046C,PINK BUTTERFLY PAPER LAMPSHADE,1.25
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,0.42
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,0.42
44091A,BLUE CRUSOE CHECK LAMPSHADE,0.42
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,0.5682352941176471
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,0.85
44092C,PURPLE/COPPER HANGING LAMPSHADE,0.85
44217M,MULTICOLOUR FEATHERS CURTAIN,3.55
44228,CANNABIS LEAF BEAD CURTAIN,0.85
44230,SQUARE MIRROR CURTAIN,9.044912280701755
44234,ASSORTED CIRCULAR MOBILE,0.37612903225806454
44235,ASS COL CIRCLE MOBILE,0.415
44236,PINK/PURPLE CIRCLE CURTAIN,2.868461538461539
44241C,BLUE BUTTERFLY ON SPRING,0.85
44242A,LILAC FEATHERS CURTAIN,1.02
44242B,PINK FEATHERS CURTAIN,1.1477777777777778
44265,M/COLOUR POM-POM CURTAIN,4.25
45008C,DECORATIVE NET CANOPY CREAM,12.162647058823529
45013,FOLDING SHOE TIDY,2.9000000000000004
45014,FOLDING SHIRT TIDY,4.65
45016,DECORATIVE NET CANOPY LEOPARD,5.865555555555556
46000M,POLYESTER FILLER PAD 45x45cm,1.5500000000000003
46000P,POLYESTER FILLER PAD 65CMx65CM,4.25
46000R,POLYESTER FILLER PAD 45x30cm,1.45
46000S,POLYESTER FILLER PAD 40x40cm,1.45
46000U,POLYESTER FILLER PAD 30CMx30CM,1.25
46037A,PINK CANVAS DES CUSHION COVER,1.25
46115B,GREEN POP ART MAO CUSHION COVER,0.18999999999999997
46118,FUNKY MONKEY CUSHION COVER,3.027945205479452
46126A,ELVIS WALLHANGING / CURTAIN,1.5891666666666666
46137D,GREEN CHENILLE SHAGGY RUG,2.95
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,2.5425925925925923
46138D,GREEN CHENILLE SHAGGY C/COVER,1.95
46307,ROSES BLUE BASE CUSHION COVER,5.2645454545454555
46775A,BUBBLE GUM CHUNKY KNITTED THROW,14.133030303030303
46775B,BERRIES CHUNKY KNITTED THROW,16.95
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,12.76090909090909
46775E,CANDY POP CHUNKY KNITTED THROW,13.26686274509804
46776A,WOVEN BUBBLE GUM CUSHION COVER,4.359590163934426
46776B,WOVEN BERRIES CUSHION COVER,4.2614935064935064
46776C,WOVEN FROST CUSHION COVER,4.324742268041237
46776D,WOVEN SUNSET CUSHION COVER,4.378961038961039
46776E,WOVEN CANDY CUSHION COVER,4.191153846153846
46776F,WOVEN ROSE GARDEN CUSHION COVER,4.20620253164557
47013A,WINE BOTTLE DRESSING LT.BLUE,0.2764
47013C,WINE BOTTLE DRESSING DARK BLUE,0.34206896551724136
47016,LIGHT DECORATION BATTERY OPERATED,2.1
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,2.199577464788732
47310M,"SMALL POP BOX,FUNKY MONKEY",1.6646820809248555
47341A,FUSCHIA TABLE RUN FLOWER,2.3214285714285716
47341B,BLUE TABLE RUN FLOWER,1.7857142857142858
47343A,FUSCHIA FLOWER PURSE WITH BEADS,1.1875
47344B,BLUE FLOWER DES PURSE,1.082
47347B,BLUE FLOWER T-LIGHT HOLDER,1.64
47348A,FUSCHIA VOILE POINTY SHOE DEC,0.78
47351B,BLUE  VOILE LAMPSHADE,2.896666666666667
47367B,PAIR PADDED HANGERS PINK CHECK,3.5311340206185564
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,3.0524
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,3.187241379310345
47420,ASSORTED COLOUR SUCTION CUP HOOK,0.19
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,0.41487804878048773
47422,ASSORTED MONKEY SUCTION CUP HOOK,0.4143243243243243
47469,ASSORTED SHAPES PHOTO CLIP SILVER,0.6313513513513513
47471,RAINBOW PEGS PHOTO CLIP STRING,0.9604761904761905
47480,HANGING PHOTO CLIP ROPE LADDER,2.2767105263157896
47481,50CM METAL STRING WITH  7 CLIPS,1.1075
47502,POLKADOT CUTLERY 24 PCS IN TRAY,14.522906976744187
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,0.6351485148514852
47503E,ASS FLORAL PRINT SCISSORS,1.206
47503F,ASS FLORAL PRINT TORCH,1.5333333333333332
47503G,ASS FLORAL PRINT TAPE MEASURE,1.5697222222222222
47503H,ASS FLORAL PRINT SPIRIT LEVEL,1.9184375
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,10.855384615384615
47503K,ASSORTED FLORAL SECATEURS,2.21804347826087
47504E,ENGLISH ROSE SCISSORS,1.849375
47504F,ENGLISH ROSE TORCH,1.6721428571428572
47504G,ENGLISH ROSE TAPE MEASURE,1.9168965517241379
47504H,ENGLISH ROSE SPIRIT LEVEL,2.1226241134751773
47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,12.533333333333333
47504K,ENGLISH ROSE GARDEN SECATEURS,1.870248447204969
47505,MINATURE COLOURED GARDENING SET,5.318548387096774
47518F,ICON PLACEMAT POP ART ELVIS,1.2048837209302325
47552A,DOTS IRONING BOARD COVER,1.9249999999999998
47554,S/3 COLOURS FLOCK TEA TOWELS,2.55
47556,SET/2 SPOTTY + ROSE TEA TOWELS,2.55
47556B,TEA TIME TEA TOWELS,3.2198910675381267
47559B,TEA TIME OVEN GLOVE,1.5154664914586071
47562,ENGLISH ROSE IRONING BOARD COVER,3.7318181818181815
47563A,RETRO LONGBOARD IRONING BOARD COVER,3.3300657894736845
47563B,WAVELINE SURF IRONING BOARD COVER,3.75
47566,PARTY BUNTING,5.70975439882698
47566B,TEA TIME PARTY BUNTING,5.657208520179373
47567,ENGLISH ROSE DESIGN KITCHEN APRON,5.95
47567B,TEA TIME KITCHEN APRON,6.258622589531681
47568,ENGLISH ROSE DESIGN PEG BAG,2.535083932853717
47569,ENGLISH ROSE DESIGN SHOPPING BAG,2.55
47570,ENGLISH ROSE TABLE CLOTH,12.235696202531646
47570B,TEA TIME TABLE CLOTH,12.12272340425532
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2.2903816793893133
47574B,ENGLISH ROSE SCENTED HANGING HEART,4.25
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1.0512162162162162
47579,TEA TIME BREAKFAST BASKET,2.5521052631578947
47580,TEA TIME DES TEA COSY,3.126353276353276
47581B,FAIRY CAKE WICKER PICNIC BASKET,16.222972972972972
47583A,SET OF 3 WICKER BASKET ROSE,25.965
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,21.958333333333332
47585A,PINK FAIRY CAKE CUSHION COVER,4.433933333333334
47586A,PINK FAIRY CAKE CUSHION COVER,2.32
47587A,PINK FAIRY CAKE COASTER,1.212222222222222
47589,CONGRATULATIONS BUNTING,5.58710843373494
47590A,BLUE HAPPY BIRTHDAY BUNTING,5.7865142857142855
47590B,PINK HAPPY BIRTHDAY BUNTING,5.787795100222718
47591A,CAROUSEL DES CHILD'S APRON,1.6546478873239434
47591B,SCOTTIES DES CHILD'S APRON,1.704965034965035
47591C,BLUE FAIRY CAKE CHILD'S APRON,2.130679012345679
47591D,PINK FAIRY CAKE CHILD'S APRON,2.2833414832925834
47592A,CAROUSEL DES CHILD'S OVERALL,1.8420792079207922
47592B,SCOTTIES DESIGN CHILD'S OVERALL,1.9331034482758622
47593A,CAROUSEL DESIGN BABY BIB,0.9562
47593B,SCOTTIES DESIGN BABY BIB,0.7919337016574586
47594A,CAROUSEL DESIGN WASHBAG,2.089316239316239
47594B,SCOTTIES DESIGN WASHBAG,2.134
47597,NEW ENGLAND TEATOWELS,1.9637301587301585
47598,NEW ENGLAND EGG WARMER,0.7571875
47599A,PINK PARTY BAGS,2.2838563829787235
47599B,BLUE PARTY BAGS,2.218839590443686
48103,DOOR MAT KISS MY.......,7.051
48111,DOOR MAT 3 SMILEY CATS,8.740386740331491
48116,DOOR MAT MULTICOLOUR STRIPE,8.781425702811244
48129,DOOR MAT TOPIARY,8.207636363636363
48138,DOOR MAT UNION FLAG,8.031112433075549
48173A,DOOR MAT BLUE FLOCK,6.75
48173C,DOOR MAT BLACK FLOCK,8.438819188191882
48175,DOOR MAT CAMOUFLAGE,5.02
48179,DOOR MAT SWEET HOME,9.736363636363636
48184,DOOR MAT ENGLISH ROSE,8.225198598130842
48185,DOOR MAT FAIRY CAKE,9.16167670682731
48187,DOOR MAT NEW ENGLAND,8.066418604651163
48188,DOOR MAT WELCOME PUPPIES,8.49534090909091
48189,DOOR MAT FRIENDSHIP,9.042145454545455
48194,DOORMAT HEARTS,8.582213235294118
48195,DOOR MAT GREEN PAISLEY,8.15123595505618
48197,DOOR MAT BIRD ON THE WIRE,9.610977777777777
51008,AFGHAN SLIPPER SOCK PAIR,3.3970588235294117
51012C,"FEATHER DUSTER, COAL BLACK",1.25
51012L,"FEATHER DUSTER, LIGHT PINK",1.25
51014A,"FEATHER PEN,HOT PINK",0.8246578947368421
51014C,"FEATHER PEN,COAL BLACK",0.8221978021978021
51014L,"FEATHER PEN,LIGHT PINK",0.7752380952380952
51020A,SUMMER FUN DESIGN SHOWER CAP,0.8170588235294118
51020B,STRIPY DESIGN SHOWER CAP,0.9403225806451613
62018,SOMBRERO,1.7956692913385826
62043B,BLUE CHECK BAG W HANDLE 34X20CM,1.2027272727272726
62074B,ELEPHANT CLIP W SUCTION CUP,0.42
62086A,PINK RETRO BIG FLOWER BAG,1.95
62094B,TURQ ICE CREAM BUM BAG,3.935820895522388
62095B,TURQOISE ICE CREAM SUNHAT,1.558095238095238
62096A,PINK/YELLOW FLOWERS HANDBAG,2.2487912087912085
62096B,PURPLE/TURQ FLOWERS HANDBAG,2.315542168674699
62097A,PINK STRIPES SHOULDER BAG,2.9500000000000006
62097B,BLUE STRIPES SHOULDER BAG,1.36
70006,LOVE HEART POCKET WARMER,1.962718120805369
70007,HI TEC ALPINE HAND WARMER,2.1211057692307693
71028B,SILVER BLUE EGG T-LIGHT HOLDER,1.8407692307692307
71038,WHITE HANGING BEADS CANDLE HOLDER,5.413398692810458
71050,SMALL SINGLE FLAME CANDLE HOLDER,0.35
71053,WHITE METAL LANTERN,4.489842726081259
71101A,ANGEL ON KNEES METAL POLE 100CM H,0.85
71101E,STANDING FAIRY POLE SUPPORT,0.8367346938775511
71143,SILVER BOOK MARK WITH BEADS,1.9692999999999998
71215,METAL BASE FOR CANDLES,0.4091666666666667
71270,PHOTO CLIP LINE,1.67
71279,PINK GLASS CANDLEHOLDER,3.7908045977011495
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",4.614142857142857
71406C,BLACK ORANGE SQUEEZER,0.4691428571428571
71434B,"BLACK RND BULLET""KEEP CLEAN"" BIN",2.55
71459,HANGING JAM JAR T-LIGHT HOLDER,1.1077134724857685
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3.692278338945006
71495A,CD WALL TIDY BLUE OFFICE,0.629047619047619
71495B,CD WALL TIDY RED FLOWERS,0.5449999999999999
71496A,A4 WALL TIDY BLUE OFFICE,1.0505882352941176
71496B,A4 WALL TIDY RED FLOWERS,0.59
71510,SQUARE METAL CANDLEHOLDER BASE,0.7935294117647059
72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,0.4408108108108108
72023F,RED ORGANIC CANDLE IN GLASS,1.3499999999999999
72024U,LILAC VOTIVE CANDLE,0.21
72038P,PRICE'S CANDLE PEACH,0.158
72045D,ROSES ON BLUE TEACUP CANDLE,2.795714285714286
72051S,BAG OF SILVER STONES,0.6721818181818182
72083A,STRAWBERY SWIRL FLARE CANDLE,2.1
72084B,CHOCOLATE ICE CREAM CANDLE,1.95
72122,COFFEE SCENT PILLAR CANDLE,1.1326612903225806
72127,COLUMBIAN CANDLE ROUND,1.3129411764705883
72128,COLUMBIAN CANDLE ROUND,0.8893406593406593
72129,COLUMBIAN CANDLE ROUND,0.7061111111111111
72130,COLUMBIAN CANDLE ROUND,0.6849152542372882
72131,COLUMBIAN CANDLE RECTANGLE,1.6584745762711863
72132,COLUMBIAN CUBE CANDLE,1.6935714285714287
72133,COLUMBIAN CANDLE RECTANGLE,1.3336363636363635
72134,COLUMBIAN  CUBE CANDLE,0.8983333333333333
