StockCode,Forecast_Demand,Safety_Stock,Reorder_Point,Inventory_Position,Reorder_Quantity,Risk_Category,Risk_Action,Current_Stock_Value_GBP,Reorder_Capital_Required_GBP,Excess_Capital_Tied_Up_GBP,Lead_Time_Weeks
21578,1.5,49.0,52.0,159.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,414.2915503875969,0.0,75.56260981912145,2
22035,1.5,70.0,73.0,208.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,115.10479338842975,0.0,14.111404958677689,2
21363,1.0,22.0,24.0,62.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,368.4290384615385,0.0,11.884807692307692,2
22248,0.5,41.0,42.0,117.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,124.8685714285714,0.0,12.807032967032963,2
22276,0.5,68.0,69.0,177.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,532.294894736842,0.0,13.532921052631576,2
85232B,-1.5,137.0,134.0,354.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,2027.206993006993,0.0,108.80489510489512,2
21645,-2.5,68.0,63.0,158.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,290.7085507246377,0.0,0.919963768115942,2
85099B,795.25,1123.0,2713.5,4033.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,9361.398427047989,0.0,0.0,2
21212,394.25,1153.0,1941.5,4347.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3070.873060143347,0.0,0.0,2
22909,372.25,794.0,1538.5,2545.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2480.179210992908,0.0,0.0,2
22867,348.0,667.0,1363.0,2156.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,5117.432680695335,0.0,0.0,2
20725,341.25,403.0,1085.5,1668.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3405.8928832807574,0.0,0.0,2
22740,313.5,670.0,1297.0,2118.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2301.161262458472,0.0,0.0,2
21915,302.25,1212.0,1816.5,3191.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,4457.515831739962,0.0,0.0,2
85099C,300.75,423.0,1024.5,1794.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,4308.697621283255,0.0,0.0,2
22998,295.0,556.0,1146.0,1927.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,955.3216575591986,0.0,0.0,2
22470,290.25,544.0,1124.5,1716.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,5506.657619047619,0.0,0.0,2
22629,290.25,409.0,989.5,1655.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3586.265003589375,0.0,0.0,2
17003,251.5,3560.0,4063.0,8635.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,5781.390811965813,0.0,0.0,2
22693,218.0,1274.0,1710.0,3079.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,4501.096770538244,0.0,0.0,2
21931,203.75,301.0,708.5,1166.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2944.223302598491,0.0,0.0,2
22741,200.0,248.0,648.0,905.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,992.9929054054052,0.0,0.0,2
22630,199.75,439.0,838.5,1403.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3222.677677136596,0.0,0.0,2
22151,194.25,480.0,868.5,1659.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,888.3799865410498,0.0,0.0,2
21080,185.75,401.0,772.5,1746.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1797.0102722658053,0.0,0.0,2
23230,175.0,332.0,682.0,1033.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,431.1689915966387,0.0,0.0,2
20972,166.25,361.0,693.5,1122.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1573.2003377902886,0.0,0.0,2
22734,166.25,858.0,1190.5,2061.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,6721.694537275064,0.0,0.0,2
22077,164.25,271.0,599.5,1066.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2245.762094707521,0.0,0.0,2
84970S,164.0,376.0,704.0,1364.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1483.830414364641,0.0,0.0,2
22383,163.75,333.0,660.5,1239.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2565.5382617504056,0.0,0.0,2
20914,160.25,322.0,642.5,1125.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3612.385465116279,0.0,0.0,2
22385,160.25,351.0,671.5,1157.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2817.144799370574,0.0,0.0,2
84978,156.25,275.0,587.5,905.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1359.2420187793423,0.0,0.0,2
21231,155.5,373.0,684.0,1253.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1862.007075173721,0.0,0.0,2
85099F,153.0,607.0,913.0,1782.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,4078.9087100213214,0.0,0.0,2
21500,150.0,239.0,539.0,789.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,328.525487804878,0.0,0.0,2
22697,146.0,156.0,448.0,646.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2420.484371047084,0.0,0.0,2
21975,144.0,558.0,846.0,1640.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1032.781695423856,0.0,0.0,2
21928,140.5,414.0,695.0,1141.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2814.6260444444447,0.0,0.0,2
84212,140.0,953.0,1233.0,2441.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2056.301899641577,0.0,0.0,2
21213,129.0,697.0,955.0,1976.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1463.5241379310346,0.0,0.0,2
20712,128.25,291.0,547.5,997.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2720.761977869986,0.0,0.0,2
84270,124.75,923.0,1172.5,2584.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,638.7241407867494,0.0,0.0,2
20726,124.5,452.0,701.0,1283.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2697.9850754527165,0.0,0.0,2
22328,124.0,401.0,649.0,1100.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3505.6593959731545,0.0,0.0,2
85175,124.0,286.0,534.0,933.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,958.3710526315788,0.0,0.0,2
22698,118.75,194.0,431.5,629.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2300.553020257827,0.0,0.0,2
22662,117.75,227.0,462.5,894.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1713.1594285714284,0.0,0.0,2
22600,113.75,202.0,429.5,670.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,675.2043280182231,0.0,0.0,2
20974,109.5,276.0,495.0,868.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,647.4610747663552,0.0,0.0,2
21314,107.25,264.0,478.5,818.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2234.8549298245616,0.0,0.0,2
22155,107.0,259.0,473.0,809.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,453.35636871508376,0.0,0.0,2
21154,99.25,179.0,377.5,570.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1006.0899676375404,0.0,0.0,2
21908,96.25,258.0,450.5,795.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1954.7092705167167,0.0,0.0,2
21172,96.0,143.0,335.0,500.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,954.5271629778672,0.0,0.0,2
22951,95.25,362.0,552.5,1071.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,718.6096456086286,0.0,0.0,2
21499,93.75,231.0,418.5,854.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,355.57454545454544,0.0,0.0,2
22602,92.5,230.0,415.0,664.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,683.968115942029,0.0,0.0,2
22603,92.0,226.0,410.0,642.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,661.6793969849247,0.0,0.0,2
22161,89.5,232.0,411.0,657.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,458.77923529411765,0.0,0.0,2
22667,89.25,153.0,331.5,507.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1514.4135267857143,0.0,0.0,2
22379,86.5,350.0,523.0,1201.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3477.5932558139534,0.0,0.0,2
21671,86.0,199.0,371.0,696.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1117.1542399999998,0.0,0.0,2
22907,82.5,209.0,374.0,774.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,752.121,0.0,0.0,2
16156S,81.25,376.0,538.5,928.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,385.4498578199052,0.0,0.0,2
22569,79.25,181.0,339.5,526.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2200.598120300752,0.0,0.0,2
22631,76.75,156.0,309.5,570.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1419.5762114537445,0.0,0.0,2
22819,74.75,98.0,247.5,364.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,175.70972809667674,0.0,0.0,2
22694,69.75,206.0,345.5,621.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1488.66006833713,0.0,0.0,2
22488,68.75,114.0,251.5,468.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,914.3182608695652,0.0,0.0,2
21429,65.75,156.0,287.5,529.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1109.7016844143272,0.0,0.0,2
16218,61.25,277.0,399.5,687.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,311.6736734693878,0.0,0.0,2
21544,60.5,192.0,313.0,537.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,560.6553228962817,0.0,0.0,2
22027,59.5,181.0,300.0,673.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,351.0159953161592,0.0,0.0,2
62018,54.75,545.0,654.5,1439.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2583.96811023622,0.0,0.0,2
22303,53.5,113.0,220.0,381.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1034.3881690140845,0.0,0.0,2
84997A,52.5,128.0,233.0,376.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1553.821569282137,0.0,0.0,2
22219,51.25,158.0,260.5,548.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,621.0899659863944,0.0,0.0,2
21086,51.0,340.0,442.0,912.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,814.4542657342657,0.0,0.0,2
15056N,50.5,304.0,405.0,914.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,6208.808030160227,0.0,0.0,2
22614,50.0,121.0,221.0,382.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,159.30105540897094,0.0,0.0,2
21519,49.5,119.0,218.0,343.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,171.87563734290848,0.0,0.0,2
21559,47.75,124.0,219.5,374.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1136.8114694201745,0.0,0.0,2
22892,46.5,122.0,215.0,421.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,551.8430696202531,0.0,0.0,2
48194,46.25,249.0,341.5,695.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,5964.638198529412,0.0,0.0,2
21803,46.0,198.0,290.0,620.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,289.9795665634675,0.0,0.0,2
22024,44.0,105.0,193.0,344.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,191.60488687782805,0.0,0.0,2
22851,43.0,191.0,277.0,523.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,498.0599253731343,0.0,0.0,2
22080,42.0,83.0,167.0,277.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,531.7296204933587,0.0,0.0,2
21238,41.75,152.0,235.5,508.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,516.1497326203208,0.0,0.0,2
22716,41.5,91.0,174.0,306.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,157.7949107142857,0.0,0.0,2
22381,41.0,205.0,287.0,502.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1366.3087600356823,0.0,0.0,2
22266,40.5,202.0,283.0,487.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,333.5100581395349,0.0,0.0,2
21292,40.0,165.0,245.0,441.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,359.415,0.0,0.0,2
21801,40.0,171.0,251.0,478.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,218.74015384615387,0.0,0.0,2
22625,40.0,52.0,132.0,192.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1861.4923995880536,0.0,0.0,2
22507,38.25,221.0,297.5,566.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,3354.357245901639,0.0,0.0,2
15039,38.0,205.0,281.0,507.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,578.51625,0.0,0.0,2
22709,37.5,147.0,222.0,420.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,174.35384615384615,0.0,0.0,2
22575,36.75,203.0,276.5,530.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1106.6702857142857,0.0,0.0,2
21899,36.0,216.0,288.0,550.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,444.9292452830189,0.0,0.0,2
22766,36.0,189.0,261.0,516.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1639.06430075188,0.0,0.0,2
21673,35.75,188.0,259.5,473.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,771.014381443299,0.0,0.0,2
21875,35.25,343.0,413.5,827.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1398.0765023474178,0.0,0.0,2
21868,35.0,220.0,290.0,636.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1020.7349182115594,0.0,0.0,2
21907,34.25,86.0,154.5,300.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,684.8335467349552,0.0,0.0,2
22995,34.0,93.0,161.0,265.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,143.25645756457564,0.0,0.0,2
22714,33.5,178.0,245.0,501.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,268.745785123967,0.0,0.0,2
21390,33.25,226.0,292.5,529.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,771.8535632183908,0.0,0.0,2
21989,32.25,261.0,325.5,694.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,748.7164210526315,0.0,0.0,2
22586,32.25,60.0,124.5,187.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,187.23529801324503,0.0,0.0,2
22713,32.25,217.0,281.5,641.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,359.0289247311828,0.0,0.0,2
22567,31.75,194.0,257.5,559.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,811.8185,0.0,0.0,2
22048,31.25,77.0,139.5,217.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,90.9714563106796,0.0,0.0,2
22705,31.25,85.0,147.5,244.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,102.48,0.0,0.0,2
22676,30.5,54.0,115.0,195.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,310.573786407767,0.0,0.0,2
22774,30.5,129.0,190.0,414.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,641.3057142857143,0.0,0.0,2
22456,30.25,168.0,228.5,413.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2568.404724409449,0.0,0.0,2
21385,29.25,248.0,306.5,590.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,618.3398876404494,0.0,0.0,2
22352,29.25,116.0,174.5,365.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1140.420087719298,0.0,0.0,2
22746,29.0,151.0,209.0,384.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,933.33445026178,0.0,0.0,2
22972,28.75,73.0,130.5,260.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,514.2634920634921,0.0,0.0,2
20717,28.5,149.0,206.0,403.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,641.084025974026,0.0,0.0,2
40001,28.5,117.0,174.0,330.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,339.49999999999994,0.0,0.0,2
21755,28.25,70.0,126.5,197.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1315.0700288850376,0.0,0.0,2
21745,27.0,88.0,142.0,237.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,936.6623030303032,0.0,0.0,2
22917,26.5,95.0,148.0,252.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,215.9064566929134,0.0,0.0,2
22962,25.75,211.0,262.5,476.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,494.9387234042553,0.0,0.0,2
35598D,25.25,145.0,195.5,389.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,633.58375,0.0,0.0,2
22170,25.0,57.0,107.0,174.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1285.669235880399,0.0,0.0,2
84990,24.5,331.0,380.0,854.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,550.2322,0.0,0.0,2
23184,24.25,36.0,84.5,131.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,842.4658518518518,0.0,0.0,2
37448,24.25,90.0,138.5,295.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,527.9827192982456,0.0,0.0,2
21531,24.0,79.0,127.0,252.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,762.3783582089551,0.0,0.0,2
22916,24.0,94.0,142.0,267.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,229.56764705882355,0.0,0.0,2
84754,24.0,148.0,196.0,382.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,591.7957522123894,0.0,0.0,2
22627,23.75,35.0,82.5,126.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1188.8911077844314,0.0,0.0,2
22921,23.0,91.0,137.0,270.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,229.7675675675676,0.0,0.0,2
21872,22.0,265.0,309.0,625.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,960.1075667655788,0.0,0.0,2
22494,22.0,80.0,124.0,230.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,392.1309917355372,0.0,0.0,2
47590B,22.0,142.0,186.0,429.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2458.686925675676,0.0,0.0,2
20674,21.75,59.0,102.5,211.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,317.37729211087424,0.0,0.0,2
21880,21.5,89.0,132.0,229.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,149.38111445783133,0.0,0.0,2
84406B,21.5,157.0,200.0,450.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1680.6691772885283,0.0,0.0,2
22642,21.25,53.0,95.5,160.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,413.3260273972602,0.0,0.0,2
22672,21.25,108.0,150.5,334.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,649.1202105263158,0.0,0.0,2
22844,21.25,30.0,72.5,126.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1327.190117647059,0.0,0.0,2
22897,21.25,65.0,107.5,226.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,396.2657236842105,0.0,0.0,2
20977,21.0,75.0,117.0,236.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,369.3113360323886,0.0,0.0,2
21488,21.0,180.0,222.0,431.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1969.2910989010988,0.0,0.0,2
22780,20.75,106.0,147.5,256.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1074.9155555555556,0.0,0.0,2
23006,20.75,80.0,121.5,227.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,117.2238202247191,0.0,0.0,2
21380,20.25,129.0,169.5,360.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1224.6525679758308,0.0,0.0,2
22135,20.0,77.0,117.0,196.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,132.19247648902822,0.0,0.0,2
22329,19.5,132.0,171.0,387.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,803.680453808752,0.0,0.0,2
21864,19.25,62.0,100.5,178.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,490.0791387559808,0.0,0.0,2
22031,19.25,28.0,66.5,105.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,54.23286713286713,0.0,0.0,2
22321,19.25,68.0,106.5,206.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,252.82797385620916,0.0,0.0,2
47590A,19.25,155.0,193.5,369.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2132.4610300429185,0.0,0.0,2
82607A,19.25,35.0,73.5,112.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,200.21686746987956,0.0,0.0,2
21240,19.0,164.0,202.0,385.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,403.9930038510912,0.0,0.0,2
22089,18.75,81.0,118.5,221.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,747.3175843694494,0.0,0.0,2
85203,18.5,53.0,90.0,153.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,86.63376623376625,0.0,0.0,2
17091A,18.0,119.0,155.0,316.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,325.18290598290594,0.0,0.0,2
22773,18.0,83.0,119.0,214.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,328.7021551724138,0.0,0.0,2
47421,18.0,80.0,116.0,224.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,92.93268292682924,0.0,0.0,2
20985,17.5,86.0,121.0,222.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,340.96588235294115,0.0,0.0,2
22533,17.5,221.0,256.0,495.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,235.10420168067225,0.0,0.0,2
22692,17.25,89.0,123.5,236.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2233.9201970443346,0.0,0.0,2
22923,17.25,106.0,140.5,264.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,283.77250000000004,0.0,0.0,2
22649,16.75,59.0,92.5,168.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,956.7709906542055,0.0,0.0,2
22715,16.5,85.0,118.0,259.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,131.74545871559633,0.0,0.0,2
22232,16.25,37.0,69.5,108.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,166.8990361445783,0.0,0.0,2
22668,16.25,97.0,129.5,292.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1140.2025982905984,0.0,0.0,2
21789,16.0,88.0,120.0,266.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,248.9100884955752,0.0,0.0,2
21026,15.5,23.0,54.0,78.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,127.37712,0.0,0.0,2
21648,15.5,88.0,119.0,261.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,473.3413692946058,0.0,0.0,2
21452,15.0,46.0,76.0,138.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,474.44210526315794,0.0,0.0,2
22445,15.0,34.0,64.0,112.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,388.3177543859649,0.0,0.0,2
84247G,15.0,49.0,79.0,146.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,71.0214953271028,0.0,0.0,2
22228,14.75,60.0,89.5,168.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,169.9157894736842,0.0,0.0,2
22023,14.5,121.0,150.0,288.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,152.63333333333333,0.0,0.0,2
82599,14.5,64.0,93.0,186.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,502.2506614785992,0.0,0.0,2
21533,14.25,60.0,88.5,164.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,890.7823340040242,0.0,0.0,2
22499,14.25,102.0,130.5,238.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1575.2217413572344,0.0,0.0,2
15060B,14.0,35.0,63.0,101.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,557.9895614035088,0.0,0.0,2
22245,14.0,141.0,169.0,390.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,431.34,0.0,0.0,2
10120,13.75,49.0,76.5,137.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,32.842972972972966,0.0,0.0,2
85215,13.5,45.0,72.0,133.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,224.43253731343285,0.0,0.0,2
22665,13.25,84.0,110.5,227.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,851.0464827586206,0.0,0.0,2
22678,13.25,45.0,71.5,148.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,238.31552,0.0,0.0,2
22796,13.25,22.0,48.5,79.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,820.1006122448979,0.0,0.0,2
21352,13.0,74.0,100.0,177.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,943.3014110429448,0.0,0.0,2
21656,13.0,40.0,66.0,115.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,235.34219858156027,0.0,0.0,2
22025,13.0,111.0,137.0,338.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,181.4127586206897,0.0,0.0,2
47504K,13.0,106.0,132.0,275.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,514.3183229813665,0.0,0.0,2
20754,12.75,125.0,150.5,324.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,805.2375000000001,0.0,0.0,2
21428,12.75,124.0,149.5,274.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1382.0790736842107,0.0,0.0,2
84580,12.75,19.0,44.5,67.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,259.72624444444443,0.0,0.0,2
21283,12.5,33.0,58.0,102.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,374.4137349397591,0.0,0.0,2
21879,12.5,136.0,161.0,327.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,245.07901960784312,0.0,0.0,2
21638,12.25,44.0,68.5,115.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,280.0407534246575,0.0,0.0,2
21894,12.25,39.0,63.5,120.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,208.76144578313253,0.0,0.0,2
22518,12.25,91.0,115.5,238.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,605.8125093632959,0.0,0.0,2
